flight_1_from,flight_1_to,Flight_1_time,flight_1_price,flight_2_from,flight_2_to,Flight_2_time,flight_2_price
AUC,ADZ,10:06:04,621.60,CLO,MDE,03:03:27,983.27
MTR,UIB,10:28:15,905.66,AUC,CUC,17:25:25,1046.91
CTG,UIB,19:30:12,895.45,LET,CTG,02:47:37,348.32
SMR,BOG,10:02:02,470.80,PEI,ADZ,03:22:46,306.85
LET,BGA,19:39:38,343.81,AUC,CTG,08:45:03,1048.74
BOG,BAQ,18:23:39,623.19,BGA,PEI,05:21:31,978.57
CUC,EJA,14:23:04,672.48,UIB,EJA,20:52:15,361.32
PEI,CTG,06:28:12,562.04,AUC,SMR,15:55:44,1499.26
BOG,MTR,10:09:30,1157.06,LET,AUC,11:11:19,790.90
CLO,SMR,17:40:06,530.81,ADZ,CTG,23:08:02,519.97
CUC,MDE,04:53:26,636.75,CTG,ADZ,18:26:40,671.69
EJA,AUC,00:38:19,1233.85,BGA,PEI,13:11:07,580.27
MDE,MDE,15:12:50,542.65,EJA,AUC,00:17:07,1121.16
EJA,BAQ,06:51:45,501.16,AUC,SMR,00:45:03,1261.97
BOG,BAQ,14:09:10,547.84,BGA,CUC,05:52:52,954.71
EJA,ADZ,10:41:54,870.11,MDE,AUC,16:20:42,1471.62
LET,CLO,10:21:57,1337.97,CUC,UIB,23:25:19,551.03
EJA,SMR,08:28:07,1054.38,CLO,BOG,21:32:16,928.74
MTR,LET,16:14:53,1084.70,EJA,BOG,07:58:34,1414.61
CUC,CLO,04:19:56,1265.33,ADZ,CLO,19:08:21,377.32
BAQ,BOG,10:41:41,1498.72,UIB,ADZ,20:38:42,929.76
MDE,EJA,13:00:30,1068.29,UIB,PEI,18:35:28,1475.04
LET,UIB,11:44:50,537.96,MTR,LET,20:18:07,1236.98
PEI,MTR,17:57:12,728.05,BAQ,AUC,09:02:24,936.65
EJA,UIB,12:28:30,908.16,EJA,BAQ,16:31:23,1248.32
MTR,UIB,11:39:59,682.53,CLO,MDE,14:58:27,640.28
PEI,SMR,16:24:18,1364.07,BOG,ADZ,13:45:04,1153.38
BAQ,ADZ,07:57:09,332.47,BAQ,BGA,02:57:59,664.12
AUC,BGA,23:01:15,1039.80,BOG,LET,03:46:04,399.23
BAQ,LET,21:41:59,998.37,MTR,PEI,23:46:24,792.99
BGA,AUC,13:07:28,784.71,CUC,BAQ,21:00:31,880.32
SMR,PEI,23:18:44,1263.36,CLO,CTG,17:29:25,1198.04
BOG,ADZ,06:12:28,1049.17,AUC,LET,19:50:57,1171.93
BOG,BOG,02:45:58,985.62,UIB,UIB,20:08:17,987.96
MDE,AUC,14:46:16,1024.42,BAQ,CTG,11:51:48,854.47
UIB,MTR,02:00:58,1019.32,MDE,LET,04:36:26,551.53
SMR,SMR,05:15:13,838.70,SMR,SMR,17:36:14,649.12
SMR,EJA,19:34:07,696.61,PEI,CUC,10:19:39,733.80
ADZ,ADZ,17:44:19,1484.52,CUC,CLO,17:11:37,1018.72
BGA,UIB,14:49:52,1433.16,BOG,SMR,01:38:20,320.88
PEI,SMR,07:04:46,944.50,CTG,CTG,22:07:07,440.09
AUC,MTR,18:55:23,740.62,ADZ,AUC,07:05:35,628.75
EJA,MTR,17:10:15,1001.27,SMR,SMR,06:42:35,794.59
UIB,CUC,22:28:11,1415.27,BGA,AUC,13:20:03,1436.77
EJA,MTR,02:39:31,1121.36,CUC,BAQ,19:29:24,1448.50
CLO,BAQ,22:51:53,1111.20,AUC,SMR,16:04:45,372.13
ADZ,EJA,06:07:33,1156.74,CTG,MDE,18:19:54,542.18
LET,UIB,16:27:21,1481.02,PEI,BGA,16:40:27,1018.43
BAQ,AUC,15:53:12,1405.55,EJA,BOG,05:15:09,728.86
ADZ,MDE,09:47:00,727.38,EJA,LET,12:32:07,581.16
MDE,MDE,11:38:54,660.92,MDE,UIB,07:20:41,948.78
MDE,AUC,16:35:02,574.11,PEI,LET,22:57:03,346.36
MDE,BGA,05:52:58,1045.24,ADZ,AUC,23:39:26,472.88
ADZ,BGA,08:15:49,874.04,AUC,CLO,06:02:07,1103.21
EJA,MDE,09:43:30,890.04,MTR,CLO,17:39:07,1113.13
ADZ,MTR,06:15:41,1005.14,AUC,CUC,20:34:30,371.53
MTR,AUC,02:12:04,1468.42,EJA,BOG,04:53:54,305.28
CLO,UIB,10:06:27,1065.68,MDE,BGA,01:34:52,471.42
PEI,ADZ,10:35:52,1272.38,AUC,MDE,20:11:16,1219.14
EJA,CTG,08:46:00,1458.01,PEI,PEI,06:56:16,1128.77
EJA,PEI,03:03:50,872.09,CTG,BOG,06:28:52,1444.62
SMR,BAQ,04:00:09,704.95,CLO,CUC,17:07:34,1310.46
MDE,PEI,11:47:16,1360.54,CLO,PEI,14:08:50,761.76
ADZ,CTG,13:58:09,361.70,MDE,UIB,23:50:57,1470.52
LET,LET,12:02:43,369.87,UIB,CLO,18:36:30,1112.63
CUC,BOG,10:04:17,1491.63,SMR,BOG,23:55:00,533.34
CLO,BOG,17:56:43,1417.48,LET,LET,10:55:02,994.16
MTR,SMR,03:32:45,804.28,LET,ADZ,21:24:13,712.55
BAQ,ADZ,23:43:32,721.65,ADZ,EJA,04:15:52,1494.00
PEI,CTG,09:34:29,414.78,BGA,LET,22:01:00,1257.62
BOG,MDE,15:42:03,596.50,PEI,BOG,06:39:05,1059.52
PEI,SMR,03:55:13,580.17,BOG,MDE,02:57:23,921.75
UIB,AUC,20:57:16,1091.36,MDE,EJA,08:10:30,569.22
AUC,EJA,10:46:12,921.01,MTR,MDE,00:02:03,1339.30
AUC,EJA,22:55:10,1492.91,BGA,CUC,10:47:44,1158.18
CLO,UIB,22:45:12,1302.49,SMR,BAQ,08:54:36,773.82
MDE,EJA,17:30:08,1088.59,UIB,LET,06:46:11,749.32
UIB,MTR,23:58:28,463.44,EJA,SMR,22:04:04,1400.96
CUC,BOG,12:43:20,1327.39,BGA,PEI,15:52:07,980.42
BOG,CUC,09:17:17,604.39,MTR,MTR,17:07:55,985.59
MDE,CTG,13:52:04,1316.41,BGA,MDE,06:27:13,1204.78
EJA,ADZ,14:48:52,1456.15,MTR,SMR,17:33:24,1410.06
BOG,ADZ,17:27:44,1347.44,CUC,BAQ,09:03:16,1065.79
CUC,LET,04:19:15,372.70,BAQ,EJA,14:24:09,1027.56
MDE,CUC,09:02:01,783.88,AUC,BAQ,02:33:03,872.21
ADZ,ADZ,22:56:26,1263.39,CTG,MTR,03:28:58,1111.30
CLO,BOG,05:42:40,669.25,CLO,LET,20:10:55,1300.04
BOG,MDE,02:48:39,939.79,BOG,CLO,06:05:24,783.97
SMR,MTR,08:51:27,1272.37,PEI,LET,03:12:57,397.72
BAQ,EJA,02:28:10,308.82,BGA,PEI,22:24:05,854.26
SMR,BAQ,01:11:27,1137.99,EJA,PEI,23:59:54,1195.54
BGA,CLO,17:59:07,1311.47,ADZ,MTR,08:00:39,627.74
CLO,LET,13:57:59,1139.02,CTG,LET,15:23:34,998.17
ADZ,CTG,07:51:19,572.45,CTG,ADZ,07:29:41,1440.06
CLO,BAQ,17:32:01,1445.25,AUC,UIB,11:45:29,962.76
ADZ,BOG,21:56:50,1246.79,CLO,PEI,20:45:03,450.30
SMR,SMR,13:31:11,1281.66,SMR,SMR,11:22:29,639.39
ADZ,MTR,16:05:00,1368.24,BAQ,LET,01:08:47,917.13
EJA,CTG,10:07:10,1383.55,BOG,LET,05:50:14,483.43
BOG,BOG,11:28:56,1068.41,CLO,AUC,02:14:13,1196.52
EJA,EJA,14:40:43,1141.95,PEI,MTR,16:33:17,1211.05
BOG,AUC,05:14:42,1390.33,MDE,BOG,22:29:53,1285.72
CLO,BAQ,20:41:54,567.14,MDE,LET,02:58:10,328.79
BOG,SMR,07:33:00,756.95,UIB,MDE,04:16:01,1478.08
BAQ,MDE,02:09:40,1041.77,EJA,AUC,12:08:59,1353.73
BAQ,UIB,10:58:27,367.58,SMR,CUC,03:59:56,924.45
PEI,UIB,03:10:53,512.96,SMR,PEI,02:01:20,1282.88
BAQ,EJA,21:19:57,782.59,CUC,CLO,23:39:06,539.04
AUC,BAQ,02:24:32,354.67,AUC,UIB,07:29:54,465.65
LET,MDE,18:50:53,456.46,CTG,BAQ,08:10:25,1302.22
BOG,BGA,04:49:49,1104.07,BGA,CLO,07:59:22,878.18
AUC,CUC,22:49:55,1075.46,LET,CTG,21:35:44,707.70
BGA,BAQ,15:13:29,1345.17,BOG,AUC,10:57:43,1094.44
AUC,BAQ,21:48:39,880.04,EJA,CLO,17:05:05,370.06
SMR,MTR,17:28:51,619.88,SMR,MDE,18:58:46,324.71
BOG,LET,08:52:10,707.14,CTG,BOG,04:26:51,1445.94
BGA,ADZ,12:32:24,822.52,BOG,MTR,03:12:05,1416.56
BGA,SMR,12:44:00,619.84,CTG,BAQ,23:09:12,1344.82
EJA,MTR,18:34:50,651.98,PEI,PEI,14:13:47,691.27
BOG,BAQ,15:24:45,1232.03,BGA,CLO,00:55:59,1369.71
CLO,BOG,10:29:08,1181.59,SMR,ADZ,22:28:58,971.34
CTG,MDE,12:46:39,547.71,BGA,MDE,07:27:55,544.70
MDE,SMR,08:55:37,414.25,CUC,AUC,15:33:48,1375.68
PEI,EJA,23:28:09,429.65,BAQ,MTR,02:01:59,1012.87
CTG,CTG,17:40:21,1136.51,UIB,UIB,00:53:45,1332.40
LET,AUC,11:52:46,438.08,MTR,ADZ,06:16:42,1022.42
AUC,BGA,10:52:50,761.38,MDE,AUC,16:01:10,630.95
LET,BOG,22:58:25,749.95,BOG,MDE,09:20:15,1446.58
LET,CLO,17:37:10,615.11,CTG,MTR,03:54:29,1101.34
BAQ,CTG,21:39:20,1075.77,CLO,ADZ,03:47:10,1210.64
LET,SMR,07:33:30,1377.63,AUC,PEI,00:21:50,1242.06
LET,MDE,14:01:52,488.03,PEI,CLO,01:29:51,1379.12
ADZ,LET,11:09:29,930.82,CUC,UIB,09:03:43,1281.70
BGA,CTG,08:55:54,329.48,AUC,PEI,03:43:52,832.65
BAQ,BGA,09:53:48,1141.98,CTG,ADZ,17:13:21,378.13
BOG,CLO,12:27:56,1114.06,ADZ,BGA,19:49:51,1087.00
UIB,BAQ,23:36:15,327.75,BGA,BGA,08:05:37,1353.06
BOG,CTG,05:49:19,1005.27,BGA,AUC,03:31:09,726.98
BAQ,BOG,07:53:32,1178.21,AUC,AUC,06:22:29,520.90
CLO,MDE,13:25:58,1155.48,MDE,UIB,15:34:48,1042.71
ADZ,MDE,04:05:31,426.07,MTR,BOG,07:28:41,571.77
LET,SMR,04:01:42,1242.44,ADZ,SMR,07:15:21,1441.49
PEI,CTG,05:45:01,377.29,CLO,BAQ,20:41:24,1008.36
CUC,PEI,07:42:57,1152.45,MTR,MDE,06:48:53,850.81
MDE,BOG,05:06:58,473.98,PEI,UIB,03:28:36,1241.40
PEI,CTG,04:50:37,313.84,MTR,CTG,19:27:26,592.76
BOG,PEI,08:53:27,1294.88,BAQ,AUC,08:31:48,890.25
BAQ,ADZ,07:21:14,1037.07,CUC,CUC,05:06:20,1305.93
BOG,MTR,03:11:01,1026.71,SMR,CLO,15:25:02,1420.69
UIB,AUC,10:25:16,1202.96,MTR,UIB,01:01:38,704.19
EJA,CTG,10:11:37,451.09,BAQ,CTG,04:55:35,1131.93
BAQ,CLO,05:18:17,438.02,CLO,UIB,04:30:12,1394.10
BGA,BAQ,19:53:14,755.56,ADZ,CUC,13:04:12,350.06
UIB,CTG,06:22:34,819.17,BGA,BOG,17:30:29,1341.88
MTR,PEI,10:21:55,1068.71,LET,EJA,05:33:35,849.16
MTR,ADZ,09:48:05,1378.61,BOG,CLO,14:04:43,1433.68
BGA,BGA,18:32:30,1136.64,ADZ,SMR,23:50:44,1482.95
ADZ,ADZ,21:01:11,696.81,MDE,UIB,07:06:31,1277.97
BOG,EJA,18:41:24,1430.82,PEI,ADZ,00:56:22,661.87
EJA,PEI,02:14:20,479.22,AUC,MTR,22:14:56,588.57
CTG,CTG,08:13:56,1259.37,BOG,CLO,04:40:45,1410.36
SMR,PEI,07:56:52,389.18,CLO,AUC,17:50:59,499.32
CLO,LET,22:24:39,1302.32,BGA,BOG,08:52:29,721.96
BOG,CUC,06:21:49,1083.48,LET,LET,08:45:25,664.96
MDE,PEI,16:32:04,697.44,SMR,UIB,03:07:14,963.68
ADZ,MTR,08:01:36,419.39,BGA,PEI,16:01:43,891.01
BGA,BAQ,17:26:17,620.55,LET,MDE,12:50:24,1009.27
CTG,SMR,01:09:39,1473.78,ADZ,CUC,09:43:07,733.71
SMR,UIB,02:28:20,1405.69,PEI,BGA,21:51:36,1206.72
ADZ,BOG,14:29:14,677.16,CLO,CLO,14:25:18,1334.96
ADZ,MDE,17:13:13,580.61,MDE,EJA,01:25:30,872.38
PEI,MDE,15:49:58,323.20,MTR,ADZ,06:08:29,394.21
PEI,CLO,11:31:10,1118.26,PEI,UIB,17:08:46,423.53
MTR,BOG,03:02:37,1180.58,ADZ,BGA,18:46:54,945.19
ADZ,AUC,21:44:48,425.74,LET,BGA,17:43:56,698.84
PEI,SMR,03:46:27,470.17,CUC,CUC,11:02:34,751.17
LET,SMR,04:52:56,1212.25,CLO,UIB,08:01:43,662.88
AUC,MDE,01:53:40,1139.51,ADZ,BOG,16:39:24,974.88
PEI,BOG,08:43:26,1495.83,CUC,CTG,19:05:26,1480.46
CUC,MDE,23:58:20,694.20,CUC,MTR,14:55:35,1372.88
LET,AUC,23:53:49,660.14,SMR,BOG,00:22:56,1263.83
ADZ,BAQ,20:06:12,567.74,CUC,BAQ,18:51:12,543.88
CUC,PEI,16:33:20,1065.70,SMR,BGA,20:33:34,508.40
EJA,ADZ,03:25:36,774.48,EJA,MTR,04:56:19,1158.72
AUC,PEI,18:07:47,672.87,MTR,SMR,17:52:35,1396.05
LET,SMR,22:26:53,1199.63,CUC,CLO,17:40:15,609.64
CLO,EJA,15:10:34,906.73,MDE,AUC,00:05:47,979.57
SMR,CTG,06:16:45,1193.63,LET,SMR,18:11:30,1452.31
UIB,EJA,07:11:06,530.39,ADZ,PEI,05:51:44,690.26
BGA,BGA,00:57:46,1440.23,CTG,ADZ,01:10:08,533.99
SMR,LET,02:19:44,1356.24,BAQ,CTG,03:31:35,1178.45
AUC,CUC,23:11:30,1006.94,CLO,BOG,13:37:40,1001.39
ADZ,EJA,04:46:09,1363.19,PEI,BOG,12:12:14,985.47
MDE,LET,18:56:45,333.51,BOG,AUC,20:58:30,1122.53
BOG,CUC,13:48:54,844.57,CTG,MDE,15:54:54,951.03
ADZ,CTG,03:04:31,969.91,CTG,CUC,02:08:15,1057.90
AUC,UIB,13:27:18,718.31,CLO,MDE,16:33:48,709.05
EJA,CLO,23:39:17,836.04,EJA,BAQ,08:09:46,307.62
PEI,MDE,19:40:26,995.43,CUC,AUC,17:53:51,815.90
MDE,MDE,20:35:53,382.32,CTG,AUC,13:05:40,1218.02
SMR,CLO,14:20:18,416.46,BOG,MDE,20:58:53,306.73
MDE,CLO,20:16:32,471.27,BAQ,AUC,23:35:12,985.16
EJA,MTR,15:11:33,567.87,ADZ,BAQ,00:40:53,1295.90
SMR,EJA,16:44:38,1177.67,MDE,BOG,04:56:15,1448.44
MTR,PEI,13:12:50,1091.00,CTG,UIB,16:33:41,705.03
MTR,SMR,06:58:32,448.37,BOG,AUC,02:06:47,1094.80
BAQ,PEI,15:59:14,1141.74,CTG,SMR,19:51:03,581.79
ADZ,BOG,07:06:33,1001.61,ADZ,CUC,20:51:06,1017.82
CUC,CLO,03:23:38,1426.66,BGA,UIB,12:51:19,1276.54
MDE,MTR,14:42:31,760.20,BGA,MDE,02:25:21,886.69
EJA,ADZ,08:38:57,1216.20,LET,BAQ,22:16:39,403.19
CUC,CUC,05:53:50,1488.62,BOG,EJA,02:12:36,404.67
CLO,MTR,01:36:21,366.54,AUC,LET,18:25:18,302.34
CTG,ADZ,20:06:28,455.32,CTG,UIB,02:17:47,880.02
BOG,SMR,08:21:11,907.72,SMR,AUC,17:09:42,422.51
UIB,PEI,11:17:49,447.92,CTG,EJA,06:19:09,1476.62
ADZ,CTG,15:38:44,380.33,SMR,SMR,11:52:37,1074.88
CTG,UIB,21:27:57,903.62,LET,ADZ,03:32:21,547.68
CTG,EJA,13:55:58,1001.43,MTR,BOG,09:20:16,877.20
EJA,SMR,15:41:41,1108.54,MDE,BGA,14:59:48,1419.52
MTR,CUC,02:12:43,736.27,CLO,PEI,18:16:13,1222.38
BGA,SMR,00:46:21,729.85,MTR,ADZ,08:48:48,610.15
BGA,CLO,15:42:32,1407.05,SMR,CUC,17:04:32,580.67
PEI,CUC,01:41:26,1316.31,CTG,UIB,11:44:07,786.19
UIB,ADZ,06:05:08,1067.89,BAQ,MTR,23:29:45,919.82
ADZ,SMR,14:08:59,1366.51,BGA,LET,05:41:38,539.23
BGA,UIB,15:33:08,1244.67,LET,CLO,17:47:05,386.43
BGA,EJA,04:51:22,504.21,CLO,BAQ,05:35:08,953.65
MDE,BOG,03:40:05,1010.84,CUC,BOG,09:22:47,802.93
MTR,EJA,01:43:28,1345.44,SMR,BAQ,02:59:37,1446.23
MTR,CUC,19:00:43,1141.16,BAQ,CTG,05:19:31,916.52
CUC,UIB,22:04:42,1294.59,AUC,SMR,22:35:33,685.86
MDE,UIB,20:44:09,836.15,BOG,MDE,11:06:38,407.34
MTR,BGA,09:13:00,948.53,AUC,CLO,14:03:28,1011.82
CUC,CLO,09:35:53,1386.44,CLO,MDE,13:06:56,782.57
BAQ,MTR,04:20:42,516.93,CLO,BGA,18:06:27,1089.78
BGA,LET,02:18:02,309.68,BAQ,ADZ,13:53:18,620.67
CLO,EJA,16:58:08,836.64,CTG,LET,23:07:23,397.36
BOG,PEI,03:12:03,1094.16,CUC,CTG,00:06:50,1301.04
AUC,CLO,20:17:09,359.42,MDE,ADZ,08:42:47,576.93
UIB,MTR,12:28:31,993.81,SMR,ADZ,08:23:32,1284.36
SMR,BAQ,07:07:47,1253.80,BOG,CLO,17:55:44,579.61
CUC,PEI,08:02:37,1268.14,LET,EJA,19:18:15,1328.25
MDE,BGA,16:00:58,617.69,CTG,MDE,11:03:17,1121.41
MDE,CLO,07:49:32,680.63,PEI,PEI,22:02:36,460.77
MTR,CUC,19:18:25,919.67,MDE,BGA,08:49:28,865.54
BGA,BOG,14:44:39,624.70,BGA,LET,02:54:43,395.36
MDE,CUC,03:21:53,893.35,BOG,BGA,04:09:33,1382.95
SMR,UIB,20:04:02,1414.16,MDE,SMR,21:18:35,1146.28
MTR,SMR,23:57:48,706.26,EJA,PEI,12:59:43,785.56
CTG,MTR,10:49:34,1023.29,PEI,ADZ,03:28:05,1337.78
MDE,LET,14:57:22,1421.20,PEI,EJA,00:18:38,978.31
ADZ,UIB,12:24:22,442.85,PEI,SMR,20:46:48,1486.71
ADZ,CLO,00:53:51,582.27,CLO,CUC,12:14:41,1311.82
EJA,BGA,04:27:35,775.18,EJA,AUC,03:17:26,1266.93
BGA,SMR,04:02:09,760.40,CTG,PEI,03:21:28,978.71
BOG,UIB,20:38:03,831.59,CTG,AUC,19:18:19,1234.52
CUC,BOG,12:34:47,687.54,BGA,AUC,20:27:41,962.65
MDE,EJA,04:58:20,882.93,BGA,CLO,20:17:45,1111.88
BOG,UIB,07:01:41,819.39,BGA,CUC,17:01:53,1354.65
CUC,BOG,17:44:55,634.34,BOG,CLO,02:56:13,878.36
BAQ,EJA,09:50:30,1154.19,BAQ,CLO,10:19:42,739.48
ADZ,BGA,19:47:31,1133.20,MDE,EJA,15:21:36,351.31
BOG,CUC,14:15:20,553.10,LET,MDE,09:52:33,1466.71
SMR,AUC,04:35:29,1038.27,MDE,BGA,17:37:30,1465.71
PEI,SMR,18:51:04,955.88,AUC,EJA,02:30:49,1044.07
LET,EJA,17:25:46,625.49,AUC,PEI,13:18:42,801.69
CUC,LET,19:37:44,643.60,MDE,PEI,18:56:51,576.90
LET,UIB,05:37:58,458.09,MTR,BOG,07:45:03,317.50
BAQ,CTG,15:43:34,780.75,CLO,LET,08:38:54,717.76
LET,SMR,01:32:02,942.15,MDE,MTR,20:18:24,590.01
ADZ,BAQ,08:36:50,750.14,BGA,UIB,18:19:02,976.37
CLO,UIB,00:09:58,772.09,LET,LET,09:57:11,659.21
CUC,LET,09:50:52,795.79,MTR,CUC,20:22:57,430.00
PEI,AUC,20:01:32,1038.23,EJA,BAQ,16:15:51,358.16
CLO,EJA,15:12:17,1490.49,ADZ,BAQ,08:56:32,1420.61
BOG,AUC,07:11:41,406.50,SMR,BGA,11:13:51,530.47
LET,BAQ,13:19:07,1418.42,UIB,SMR,00:44:01,1005.54
ADZ,CTG,11:28:21,352.54,MDE,BAQ,15:59:50,1306.86
CUC,UIB,22:00:03,1185.09,CLO,BAQ,21:20:04,803.40
UIB,UIB,06:15:01,975.27,BGA,MTR,23:35:24,482.45
CLO,CTG,04:13:15,1327.48,UIB,BGA,02:44:19,1190.27
CLO,PEI,17:59:30,837.01,LET,AUC,21:27:47,542.75
BGA,BOG,20:46:39,565.76,UIB,BAQ,15:57:51,607.86
MTR,PEI,21:35:16,340.06,ADZ,LET,13:47:25,817.17
EJA,EJA,08:32:55,669.08,EJA,CUC,17:01:03,647.78
MDE,BGA,03:44:04,956.13,CTG,BGA,06:53:20,504.00
PEI,MTR,13:58:36,862.01,PEI,PEI,03:19:09,1333.31
MDE,BGA,15:10:40,441.80,ADZ,CTG,21:42:05,772.61
CUC,EJA,02:46:43,824.35,EJA,BAQ,18:03:11,671.50
CLO,MTR,16:21:01,695.79,BGA,UIB,07:38:06,1494.08
AUC,CTG,05:17:02,538.72,CTG,BOG,04:30:29,748.88
BOG,BAQ,12:58:03,426.79,CUC,CLO,12:14:54,865.11
LET,BGA,18:55:07,999.40,PEI,CTG,22:48:41,879.12
BAQ,AUC,00:00:54,1271.98,SMR,MTR,13:51:44,1233.74
BGA,BAQ,21:26:21,1473.27,EJA,MTR,13:11:41,1186.37
CUC,CLO,14:20:16,975.64,PEI,SMR,09:47:46,1080.96
BGA,SMR,11:24:27,1288.78,EJA,EJA,12:46:00,975.78
MDE,BOG,21:15:35,952.84,BOG,EJA,07:17:14,917.25
BOG,CUC,09:02:27,533.54,SMR,EJA,08:04:36,1046.23
CLO,CUC,12:13:04,1269.38,CTG,ADZ,00:23:54,400.18
PEI,CUC,14:27:57,877.33,MDE,MTR,03:55:28,1480.05
EJA,SMR,04:40:26,473.49,SMR,SMR,04:36:51,1404.77
BAQ,MDE,11:45:45,719.04,CUC,BAQ,08:58:59,1230.38
EJA,BOG,04:39:44,1427.51,MTR,ADZ,14:17:49,1071.06
AUC,BAQ,08:31:53,306.49,PEI,BGA,04:32:24,1481.62
BAQ,MDE,02:30:49,1118.04,UIB,LET,19:56:21,387.52
BAQ,EJA,12:35:50,543.79,CTG,CTG,10:47:32,629.56
BAQ,BGA,06:54:18,779.93,CTG,CLO,01:56:05,909.58
AUC,CTG,18:43:07,1413.75,PEI,MDE,03:45:59,516.61
MDE,MTR,01:25:01,996.37,LET,UIB,02:56:28,1323.62
MDE,SMR,21:51:46,560.24,AUC,MTR,11:11:15,1012.42
CUC,AUC,21:47:39,635.51,ADZ,BGA,21:15:14,430.31
LET,BGA,13:09:21,1448.63,MDE,SMR,02:30:38,1389.91
LET,CUC,19:35:08,1020.09,LET,MTR,18:51:09,324.30
BGA,BAQ,07:06:51,460.64,BAQ,BAQ,20:58:02,1415.45
AUC,BAQ,06:56:56,1197.68,MTR,PEI,06:24:48,1309.69
EJA,PEI,00:18:03,495.76,CTG,BGA,21:16:04,1252.60
MTR,MDE,08:54:06,1138.13,UIB,LET,21:39:32,375.11
PEI,BAQ,03:28:04,783.99,MTR,CLO,21:54:23,1166.16
AUC,AUC,00:36:00,990.66,LET,UIB,13:15:26,1217.91
MTR,LET,19:26:35,998.61,BOG,UIB,17:09:58,431.59
EJA,BAQ,17:24:07,1456.12,UIB,UIB,06:05:12,623.83
CUC,CTG,15:21:34,764.26,CUC,CTG,20:29:18,1156.26
BGA,AUC,22:41:24,629.42,CUC,CUC,08:28:14,881.24
SMR,BAQ,14:29:18,1121.80,CLO,ADZ,08:45:08,335.77
MDE,LET,20:27:03,1366.39,MDE,CUC,18:36:30,518.05
ADZ,CUC,10:41:51,864.41,BOG,MDE,17:27:00,927.73
ADZ,MDE,11:45:27,1046.08,MDE,CUC,05:39:20,1323.22
PEI,BAQ,07:05:19,647.00,MDE,BOG,21:55:13,1471.22
CUC,BAQ,00:50:36,912.85,BGA,CTG,09:41:51,1010.20
SMR,BGA,14:58:07,1483.63,PEI,BGA,09:03:12,934.88
BGA,EJA,05:07:19,1094.97,MDE,CLO,12:19:53,950.49
UIB,AUC,06:14:26,507.19,CTG,UIB,04:20:37,725.39
LET,CLO,21:14:43,919.73,LET,CLO,06:02:34,788.66
BAQ,LET,04:56:28,365.70,AUC,SMR,19:37:09,996.53
BAQ,CUC,00:56:07,1223.61,MTR,MDE,08:54:28,414.67
BAQ,UIB,00:58:40,1171.85,BAQ,BOG,13:58:48,520.65
PEI,ADZ,03:57:40,1279.03,BOG,LET,04:59:47,1316.35
AUC,EJA,07:53:07,1465.13,AUC,SMR,10:58:07,561.89
EJA,BGA,10:18:41,999.02,MDE,ADZ,11:50:47,1410.99
MTR,EJA,20:28:30,1021.77,CUC,BGA,06:48:43,1486.90
EJA,BOG,15:09:34,1329.61,BAQ,CLO,11:01:44,552.89
SMR,BGA,02:33:09,537.51,BGA,BGA,21:16:51,667.65
MTR,BGA,13:01:03,1430.66,CTG,UIB,15:41:01,532.75
UIB,CLO,16:23:50,996.86,CLO,LET,10:45:10,775.75
AUC,BAQ,23:32:28,497.24,CLO,EJA,21:32:02,552.26
BAQ,MTR,00:07:52,386.62,PEI,PEI,01:20:17,406.27
MDE,BGA,01:59:34,499.57,ADZ,BOG,20:10:38,1179.22
AUC,EJA,15:05:37,1460.60,BOG,BGA,08:26:27,598.48
PEI,EJA,22:14:35,542.18,UIB,MDE,12:28:40,542.08
MTR,AUC,12:54:57,980.09,AUC,MDE,02:33:45,513.68
PEI,ADZ,12:11:26,916.42,SMR,SMR,03:22:54,557.29
PEI,AUC,01:14:12,1367.82,MDE,MTR,00:44:01,1084.88
MDE,ADZ,13:17:16,1035.00,MDE,EJA,15:08:34,562.35
CTG,CLO,15:26:53,574.12,MDE,CTG,08:14:55,1341.93
ADZ,BAQ,05:12:54,435.69,CLO,CTG,08:37:46,785.63
AUC,MTR,16:58:50,588.48,BGA,CUC,22:53:19,1197.71
EJA,LET,09:42:37,523.51,CLO,CTG,13:25:29,1455.52
AUC,BAQ,01:26:02,566.28,MTR,ADZ,03:30:40,541.54
LET,AUC,18:47:21,1032.50,BAQ,MDE,17:52:21,641.12
PEI,BAQ,07:34:23,1291.17,MTR,SMR,14:22:33,369.16
SMR,CTG,06:50:10,675.21,BOG,AUC,20:57:24,932.77
PEI,CTG,14:48:49,639.38,MDE,AUC,10:11:58,421.99
UIB,BGA,10:36:12,1251.03,CUC,EJA,16:38:34,1000.69
MTR,EJA,11:41:25,1227.30,MTR,SMR,16:43:20,935.30
AUC,BAQ,12:45:31,844.61,MTR,LET,00:00:18,1360.42
CLO,MTR,07:40:50,963.03,EJA,AUC,00:33:13,803.22
BGA,BAQ,17:39:09,1176.78,CLO,PEI,10:50:58,633.90
CUC,LET,21:03:38,912.31,SMR,PEI,20:05:45,676.23
PEI,SMR,18:18:28,341.17,CLO,EJA,17:52:00,1340.31
CUC,CLO,18:06:15,735.84,CTG,CLO,15:16:30,508.32
MDE,EJA,16:35:35,1105.47,BOG,UIB,13:58:15,529.57
LET,BGA,23:58:14,352.35,AUC,AUC,15:48:55,1316.24
LET,BOG,06:06:10,1372.52,CLO,CUC,09:15:44,1338.85
